# EXPERIMENT NUMBER 1 
## optimizer : adam 
## number of hidden layers phonetic net: 2 
## number of hidden units phonetic net: 100 
## number of hidden layers acoustic net: 5 
## number of hidden units acoustic net: 250 
## phonetic embedding size: 75 
## lambda reconstruction: 1.000000 
## lambda embedding: 0.050000 
## learning rate : 0.001000 
## batch size : 10 
## approx number of steps: 1848000 
## approx number of steps per epoch: 369 
1	131.09146271	139.66353201	2.43050974	4.73214239	136.99641518	0.40262704
2	94.79436911	132.48796844	1.86229406	4.20809433	130.41526966	0.50141813
3	91.40002863	128.00808744	1.62830025	4.02497789	126.17853800	0.55027057
4	88.00686583	127.08694910	1.52394010	3.92289171	125.36686438	0.57271674
5	86.42335848	126.53318243	1.49080503	3.87746042	124.84850454	0.58324524
6	85.07723216	123.72244204	1.42732379	3.79634522	122.10530075	0.60105646
7	83.55842849	125.41914089	1.41043265	3.83851290	123.81678257	0.60514563
8	82.75112099	124.06432722	1.40810591	3.67627982	122.47240761	0.60645851
9	82.06176200	123.40862053	1.42590905	3.77162834	121.79412979	0.60915696
10	80.81317004	122.82940798	1.43299281	3.79720764	121.20655499	0.61205858
11	80.45187350	122.37491911	1.43726477	3.74353421	120.75047787	0.61554280
12	80.21696565	122.51607418	1.41782441	3.73500920	120.91149942	0.61965471
13	78.62840050	121.94098503	1.43212439	3.79578002	120.31907152	0.62662882
14	78.04038967	122.49286251	1.51412754	3.93954514	120.78175787	0.61191387
15	77.86399201	123.49016054	1.49948018	3.78485194	121.80143784	0.62196391
16	76.88602212	122.06496229	1.54841701	4.03114150	120.31498827	0.61817090
17	76.23716837	122.49582281	1.55782114	3.95742607	120.74013031	0.61949158
18	76.52859359	123.21977688	1.56994762	3.87161485	121.45624863	0.62202765
19	75.36982415	122.71473858	1.60953234	3.89686140	120.91036303	0.62167851
20	75.06924755	122.81884853	1.60562351	3.85208398	121.02062090	0.62481671
21	74.77203093	122.37353716	1.63436506	3.81642200	120.54835089	0.62741165
22	75.00426358	122.93487293	1.70301775	4.02663938	121.03052334	0.61827199
23	74.16445126	123.66991831	1.71735512	4.09551839	121.74778715	0.61825142
24	73.56637771	123.10898712	1.69515079	4.05805000	121.21093370	0.62390771
25	73.21303528	122.69113806	1.68466991	3.83020413	120.81495789	0.63311966
26	72.98813032	124.16728834	1.72307924	3.94189668	122.24711422	0.63298005
27	71.85673828	123.68543756	1.76484380	3.88115366	121.72653576	0.63039823
28	71.93301156	123.68244160	1.77399186	4.03453157	121.70672319	0.62312494
