# EXPERIMENT NUMBER 3 
## optimizer : adam 
## number of hidden layers phonetic net: 2 
## number of hidden units phonetic net: 100 
## number of hidden layers acoustic net: 5 
## number of hidden units acoustic net: 250 
## phonetic embedding size: 75 
## lambda reconstruction: 1.000000 
## lambda embedding: 0.200000 
## learning rate : 0.001000 
## batch size : 10 
## approx number of steps: 1848000 
## approx number of steps per epoch: 369 
1	132.65003965	140.52578108	2.47276640	3.24365728	137.40428339	0.40063550
2	95.61920248	132.58888186	1.82610744	2.62677621	130.23741922	0.51250280
3	90.94774104	129.31184917	1.65282649	2.51469193	127.15608444	0.54580233
4	88.40808781	127.34838860	1.50056310	2.33027375	125.38177078	0.57868647
5	87.00232115	125.70031548	1.47943092	2.24623759	123.77163702	0.58758707
6	85.23359269	125.97487261	1.40857419	2.33331998	124.09963455	0.60438291
7	84.50041216	126.34819868	1.43129377	2.40919728	124.43506542	0.60274157
8	83.01048104	124.09949591	1.38124707	2.37089005	122.24407063	0.61645915
9	82.55482087	122.54519041	1.36522315	2.20900137	120.73816710	0.62077063
10	81.82663542	123.68583208	1.44191707	2.38606384	121.76670223	0.61086639
11	80.51228575	123.57277071	1.40670587	2.29954939	121.70615496	0.61773988
12	80.20757277	122.59922737	1.42214580	2.33395120	120.71029133	0.62271864
13	79.53792215	122.45906261	1.43106132	2.32549329	120.56290264	0.62447665
14	78.79346307	122.97164722	1.44699784	2.32324775	121.05999992	0.62717091
15	77.99587388	123.33951982	1.47985193	2.36090470	121.38748680	0.62099136
16	77.29966399	123.32211630	1.52612639	2.41824796	121.31234047	0.61937021
17	77.54832991	122.31415602	1.53457924	2.40756091	120.29806425	0.62519781
18	76.71093559	124.10203247	1.54982812	2.40249228	122.07170597	0.62540857
19	75.79797142	123.67975597	1.57947372	2.48695599	121.60289106	0.62035763
20	76.09412830	123.62393408	1.61257405	2.53485001	121.50438995	0.62171183
21	75.15496173	124.80928263	1.59875053	2.41908725	122.72671463	0.62749671
22	74.70455027	123.38540781	1.66998471	2.56127057	121.20316883	0.61951982
23	74.48615503	124.50944757	1.65426079	2.44848936	122.36548912	0.62910625
24	73.66793523	123.97651575	1.68033629	2.46316289	121.80354706	0.62752899
25	73.56367023	123.55869213	1.72040102	2.45609483	121.34707216	0.62620254
26	73.56158234	124.77509491	1.70536672	2.48623682	122.57248098	0.63071480
27	73.40056070	124.55366879	1.75023362	2.56901462	122.28963232	0.62592049
28	72.62442929	124.19726624	1.80106982	2.57627943	121.88094032	0.62011407
29	72.08853084	124.56103823	1.77771759	2.52850629	122.27761946	0.62652484
30	72.08920856	125.91149763	1.80458996	2.59031329	123.58884504	0.63092870
31	71.03618020	125.52176920	1.80723405	2.58116998	123.19830099	0.63012598
32	71.02350834	125.70047474	1.85012737	2.60171036	123.33000528	0.62793901
33	71.14991411	125.65755417	1.87740142	2.62696596	123.25475967	0.62142497
34	70.82111398	125.61122253	1.84720799	2.59429963	123.24515467	0.63164332
35	70.25929246	126.75734932	1.84405475	2.56473555	124.40034742	0.63652838
36	69.64617786	126.69289766	1.88615354	2.61397425	124.28394930	0.63680077
37	69.14108278	128.09190125	1.89748000	2.52770296	125.68888073	0.63888159
38	69.35921108	126.20327091	1.96638805	2.65185933	123.70651094	0.63149996
39	69.00930274	129.99240564	2.05109910	2.86368168	127.36857010	0.61003604
40	68.86273995	126.74234171	1.90023450	2.62753538	124.31660015	0.62834123
41	68.39603690	129.12309067	1.91678398	2.59635124	126.68703640	0.63610269
42	68.34163130	127.43789476	1.97392317	2.66002616	124.93196634	0.63580372
43	68.13965752	128.65458353	1.97471185	2.60581670	126.15870846	0.64080989
44	67.70303031	127.62852928	2.02188933	2.65912101	125.07481615	0.63834250
45	67.90121397	128.91660725	2.12800855	2.80756857	126.22708508	0.62251492
46	67.47757139	129.15181211	2.05625661	2.80788662	126.53397831	0.61657574
47	66.83070758	130.91130693	2.06695324	2.73542982	128.29726738	0.62617939
48	66.72037699	129.06202517	2.03607654	2.64804415	126.49633949	0.63752548
49	66.04735565	129.32316158	2.06373304	2.68344896	126.72273857	0.63954839
50	66.26048658	130.07373970	2.08795901	2.69272770	127.44723511	0.63992538
51	66.39674370	130.38547075	2.13269802	2.67006150	127.71876007	0.63881733
52	65.59162092	130.40278828	2.17580567	2.73634531	127.67971310	0.63283254
53	65.84682765	130.95673525	2.27654505	2.95420109	128.08934971	0.59924577
54	65.22388162	132.40439600	2.09864790	2.72577950	129.76059237	0.63078911
55	65.26022439	131.20064926	2.09207608	2.72838853	128.56289539	0.63656404
56	64.76844923	131.14304991	2.14917591	2.73157438	128.44755882	0.63818318
57	64.58406678	132.47795622	2.17741719	2.70152285	129.76023436	0.63871516
58	64.39325587	132.97538145	2.20055995	2.73795464	130.22723070	0.63590051
59	64.26395645	131.74628355	2.23752090	2.75597317	128.95756794	0.63746900
60	64.08698879	132.80778231	2.30411763	2.84629791	129.93440514	0.61925322
61	63.74944501	132.11306124	2.25251758	2.76241511	129.30806034	0.62398023
62	63.54603149	131.58990686	2.21493183	2.74531664	128.82591185	0.63358530
63	63.20815715	132.10618370	2.22141751	2.71453739	129.34185877	0.63924421
64	63.47872444	132.29544792	2.25067290	2.69610627	129.50555376	0.63747583
65	63.27265054	131.53795336	2.29947050	2.75956708	128.68656948	0.63821451
66	62.81554173	132.48593416	2.31819629	2.73402116	129.62093359	0.63852437
67	62.46645319	134.05167767	2.38836564	2.87097100	131.08911812	0.62735937
68	63.13630978	132.54778149	2.33965566	2.90761313	129.62660309	0.61480138
69	61.85444117	132.95558352	2.26987948	2.75714110	130.13427593	0.63108584
70	62.60827019	133.01674887	2.29771349	2.75456629	130.16812201	0.63613058
71	61.79154885	132.71844318	2.31631884	2.72932276	129.85626001	0.63643314
72	61.15883567	133.26366411	2.34196087	2.73907155	130.37388895	0.64009112
73	61.47400783	134.43643322	2.38201079	2.73139575	131.50814323	0.63762284
74	61.13561251	133.64430347	2.39876364	2.76061201	130.69341722	0.63742849
75	60.63366217	133.97395096	2.39975205	2.73025827	131.02814734	0.63924610
76	60.75795145	134.88148266	2.44894650	2.77215019	131.87810637	0.63339213
77	60.95464326	134.20857325	2.51555632	2.84745430	131.12352615	0.62317514
78	61.22110511	133.25555555	2.40307425	2.88967695	130.27454571	0.61454068
79	60.14438533	135.00463425	2.36239458	2.76348888	132.08954168	0.63273441
80	60.54378890	134.66664774	2.38996924	2.74653278	131.72737188	0.63579371
81	60.30155817	135.35003868	2.43627556	2.77286664	132.35918964	0.63487929
82	60.34113217	135.35121469	2.43409059	2.72543580	132.37203697	0.63944606
83	59.13366969	134.24045650	2.47652848	2.78846115	131.20623589	0.63764329
84	59.72129191	135.45290577	2.50021336	2.75357047	132.40197845	0.63656653
85	59.77210082	135.33723600	2.58890876	2.85062016	132.17820333	0.62731708
86	60.37289139	136.14998821	2.39760491	2.87352690	133.17767792	0.62014779
87	59.14760865	135.24742479	2.41069563	2.76283690	132.28416151	0.63234337
88	59.50224077	135.61898462	2.45340683	2.77142668	132.61129250	0.63539759
89	59.20350293	135.30462563	2.47225308	2.75420820	132.28153061	0.63928159
90	59.14718453	136.24462551	2.52105401	2.76756139	133.17005955	0.63709636
91	59.42706452	135.43318226	2.54738960	2.77780847	132.33023069	0.63884255
92	59.08712107	135.99184034	2.56871764	2.75451404	132.87221964	0.63777569
