# EXPERIMENT NUMBER 2 
## optimizer : adam 
## number of hidden layers phonetic net: 2 
## number of hidden units phonetic net: 100 
## number of hidden layers acoustic net: 5 
## number of hidden units acoustic net: 250 
## phonetic embedding size: 75 
## lambda reconstruction: 1.000000 
## lambda embedding: 0.100000 
## learning rate : 0.001000 
## batch size : 10 
## approx number of steps: 1848000 
## approx number of steps per epoch: 369 
1	132.78215445	142.35870943	2.38691603	3.72290899	139.59950233	0.41275506
2	94.87040762	133.49090382	1.81389478	3.32043983	131.34496510	0.51873462
3	91.04441807	130.82241234	1.65242205	2.96418049	128.87357206	0.54065733
4	88.30378203	125.99035822	1.50506776	2.96376346	124.18891390	0.57907235
5	85.89158975	125.02699043	1.44000209	2.77031789	123.30995680	0.59580728
6	84.98549442	124.92076981	1.45480895	2.82950925	123.18301027	0.59354260
7	84.09739489	123.60788370	1.40998238	2.82760983	121.91514050	0.60712807
8	82.33415417	123.14847382	1.41620998	2.98970626	121.43329338	0.60984319
9	81.81651177	124.67179014	1.41134889	2.92256933	122.96818424	0.61379453
10	80.88872425	122.43542019	1.41648778	2.88713542	120.73021900	0.61559577
11	80.52631360	122.12857834	1.42033541	2.90844377	120.41739851	0.61661636
12	79.01626185	123.36804386	1.42414380	3.10023461	121.63387636	0.61997942
13	78.46468145	122.23435745	1.42832839	3.00317079	120.50571194	0.62543526
14	77.80379937	122.84050983	1.46596246	3.06049708	121.06849779	0.62014348
15	77.05196318	122.23432440	1.47493881	2.97369432	120.46201630	0.62232102
16	77.05450003	122.08160688	1.50160313	3.01632059	120.27837149	0.62329796
17	76.68355869	122.65256594	1.53066777	3.08029944	120.81386839	0.62345250
18	75.22759484	122.39667126	1.52997057	3.15344866	120.55135559	0.62809393
19	75.18475245	121.98617672	1.56182324	3.11345354	120.11300835	0.62460184
20	74.62150349	122.61341597	1.61839562	3.27244594	120.66777601	0.62193675
21	74.52266437	121.43766626	1.60865017	3.07492506	119.52152357	0.62725816
22	73.81012380	122.61017467	1.61942596	3.08535941	120.68221273	0.63084510
23	73.82966966	122.88874563	1.62916259	2.96048411	120.96353437	0.63476106
24	72.93273052	123.27601635	1.71111306	3.15828544	121.24907469	0.61907516
25	72.27978444	124.20695791	1.72530499	3.21161176	122.16049164	0.62437914
26	72.56434196	123.85203794	1.72833901	3.14845662	121.80885309	0.62655237
27	71.95781850	122.98305998	1.70186941	3.01683004	120.97950758	0.63787709
28	71.86738866	124.14667803	1.76223453	3.15284978	122.06915865	0.63130219
29	71.29498816	125.04143654	1.76665721	3.18289558	122.95648977	0.63219758
30	70.72984117	123.07416172	1.80185497	3.20542942	120.95176357	0.62526039
31	70.59093359	125.43879791	1.84002296	3.18781180	123.27999416	0.62301589
32	70.48135813	124.40915606	1.83204299	3.27669727	122.24944330	0.62806703
33	69.55638454	124.03401556	1.79502311	3.22621804	121.91637070	0.63610082
34	69.61386699	126.26614626	1.86706557	3.13303632	124.08577675	0.63812246
35	69.50554813	126.02114098	1.88898580	3.17820879	123.81433434	0.63530451
36	68.89245356	127.79263304	1.90720708	3.15080639	125.57034576	0.63652105
37	68.93818071	126.86751003	2.04031337	3.44056881	124.48313971	0.61007650
38	68.40839537	126.45446531	1.90467834	3.25557824	124.22422932	0.63169479
39	67.99493607	126.60710094	1.91626342	3.18975732	124.37186169	0.63691026
40	67.31385067	126.05087234	1.94035724	3.29467582	123.78104778	0.64033891
41	66.91739838	126.88265951	1.99305814	3.25158375	124.56444281	0.63665938
42	66.80514885	127.62404346	2.02339395	3.27586424	125.27306313	0.63348875
43	67.26060436	127.79388768	2.08559477	3.28390558	125.37990238	0.62887881
44	66.36775514	127.36297060	2.05422836	3.47401894	124.96134035	0.61518776
45	66.12892518	127.24594082	1.96400195	3.31850321	124.95008831	0.63622764
46	65.49495758	129.26541822	2.00426559	3.25422543	126.93572990	0.63869432
47	65.38670225	128.31421593	2.02838981	3.19415244	125.96641100	0.64102140
48	65.37705075	128.81470962	2.06242228	3.20691387	126.43159594	0.64011476
49	64.66708558	130.60762821	2.11605115	3.26053945	128.16552319	0.63684774
50	64.46608344	128.21168114	2.18791681	3.28483246	125.69528111	0.62776472
51	64.50701757	129.33445740	2.17196621	3.49095457	126.81339581	0.61415295
52	64.25837630	129.96415453	2.05693202	3.31446862	127.57577539	0.63247217
53	64.10210406	129.81948896	2.09638920	3.20737225	127.40236244	0.63993254
54	63.99245952	131.16537813	2.12538766	3.25013886	128.71497663	0.64009564
55	64.08749628	129.26401110	2.16921374	3.29601410	126.76519629	0.63858855
56	63.16048163	130.25891193	2.19121048	3.29476265	127.73822500	0.64014492
57	63.63877380	130.24795996	2.20758807	3.30365710	127.71000624	0.64031972
58	62.99280029	131.03849314	2.27316071	3.36769085	128.42856295	0.63291855
59	62.98418941	130.95493553	2.19914902	3.43773819	128.41201288	0.62011247
60	62.88551560	130.36694269	2.17516603	3.31321132	127.86045572	0.63385991
61	61.93690622	131.50922083	2.20373670	3.35706978	128.96977697	0.63956286
62	62.34255603	132.42741386	2.22510332	3.28561012	129.87374956	0.64242490
63	62.42778696	130.09076637	2.26573832	3.23246709	127.50178127	0.64008999
64	62.08797814	131.31914667	2.30736645	3.27021232	128.68475918	0.63768081
65	61.54436620	132.61284517	2.34474712	3.45929324	129.92216858	0.62835499
66	61.70446819	132.88063301	2.34987179	3.51794213	130.17896715	0.61889346
67	61.48717581	132.42165169	2.30350973	3.36765233	129.78137709	0.62954525
68	60.87904286	132.35120836	2.29503093	3.25500383	129.73067690	0.63780126
69	60.87393276	132.87646906	2.33387319	3.30631489	130.21196423	0.63970154
70	60.36589427	132.50209105	2.36114989	3.28661883	129.81227940	0.64182275
71	60.29822655	132.86259726	2.38025430	3.24571910	130.15777098	0.64201010
72	60.50187467	132.66511608	2.40457427	3.33243461	129.92729805	0.63415780
73	59.56671290	133.63609064	2.46309194	3.51833791	130.82116486	0.61795303
74	60.49481372	134.36532530	2.40729552	3.43693765	131.61433592	0.62644282
